Filename,Ticker,Filed Date,Blob URL,Blob Pathname,Size (MB),Status,Error
PCLA_2025-05-27_0001641172_25_012416.pdf,PCLA,2025-05-27,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/PCLA_2025-05-27_0001641172_25_012416.pdf,filings/424b4/PCLA_2025-05-27_0001641172_25_012416.pdf,0.37,success,""
PELI_2025-05-23_0001829126_25_003907.pdf,PELI,2025-05-23,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/PELI_2025-05-23_0001829126_25_003907.pdf,filings/424b4/PELI_2025-05-23_0001829126_25_003907.pdf,1.48,success,""
PFAI_2025-04-21_0001213900_25_033838.pdf,PFAI,2025-04-21,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/PFAI_2025-04-21_0001213900_25_033838.pdf,filings/424b4/PFAI_2025-04-21_0001213900_25_033838.pdf,1.35,success,""
PHOE_2025-04-25_0001641172_25_006131.pdf,PHOE,2025-04-25,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/PHOE_2025-04-25_0001641172_25_006131.pdf,filings/424b4/PHOE_2025-04-25_0001641172_25_006131.pdf,1.76,success,""
PLMK_2025-01-15_0001213900_25_003871.pdf,PLMK,2025-01-15,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/PLMK_2025-01-15_0001213900_25_003871.pdf,filings/424b4/PLMK_2025-01-15_0001213900_25_003871.pdf,1.96,success,""
PLTS_2025-09-19_0001493152_25_014278.pdf,PLTS,2025-09-19,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/PLTS_2025-09-19_0001493152_25_014278.pdf,filings/424b4/PLTS_2025-09-19_0001493152_25_014278.pdf,1.38,success,""
PLTS_2025-09-22_0001493152_25_014361.pdf,PLTS,2025-09-22,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/PLTS_2025-09-22_0001493152_25_014361.pdf,filings/424b4/PLTS_2025-09-22_0001493152_25_014361.pdf,1.38,success,""
PLUT_2025-02-06_0001493152_25_005069.pdf,PLUT,2025-02-06,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/PLUT_2025-02-06_0001493152_25_005069.pdf,filings/424b4/PLUT_2025-02-06_0001493152_25_005069.pdf,2.09,success,""
PLUT_2025-02-06_0001493152_25_005111.pdf,PLUT,2025-02-06,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/PLUT_2025-02-06_0001493152_25_005111.pdf,filings/424b4/PLUT_2025-02-06_0001493152_25_005111.pdf,2.00,success,""
PMI_2025-09-02_0001829126_25_006957.pdf,PMI,2025-09-02,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/PMI_2025-09-02_0001829126_25_006957.pdf,filings/424b4/PMI_2025-09-02_0001829126_25_006957.pdf,1.76,success,""
PMTR_2025-05-14_0001641172_25_010061.pdf,PMTR,2025-05-14,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/PMTR_2025-05-14_0001641172_25_010061.pdf,filings/424b4/PMTR_2025-05-14_0001641172_25_010061.pdf,1.84,success,""
PN_2025-03-04_0001213900_25_019949.pdf,PN,2025-03-04,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/PN_2025-03-04_0001213900_25_019949.pdf,filings/424b4/PN_2025-03-04_0001213900_25_019949.pdf,1.63,success,""
POM_2025-10-09_0001213900_25_097580.pdf,POM,2025-10-09,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/POM_2025-10-09_0001213900_25_097580.pdf,filings/424b4/POM_2025-10-09_0001213900_25_097580.pdf,2.24,success,""
PTNM_2025-05-30_0001641172_25_012990.pdf,PTNM,2025-05-30,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/PTNM_2025-05-30_0001641172_25_012990.pdf,filings/424b4/PTNM_2025-05-30_0001641172_25_012990.pdf,1.52,success,""
PTRN_2025-09-19_0001628280_25_042213.pdf,PTRN,2025-09-19,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/PTRN_2025-09-19_0001628280_25_042213.pdf,filings/424b4/PTRN_2025-09-19_0001628280_25_042213.pdf,1.68,success,""
PXED_2025-10-09_0001193125_25_235971.pdf,PXED,2025-10-09,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/PXED_2025-10-09_0001193125_25_235971.pdf,filings/424b4/PXED_2025-10-09_0001193125_25_235971.pdf,2.30,success,""
QSEA_2025-03-19_0001829126_25_001881.pdf,QSEA,2025-03-19,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/QSEA_2025-03-19_0001829126_25_001881.pdf,filings/424b4/QSEA_2025-03-19_0001829126_25_001881.pdf,1.77,success,""
QUMS_2025-08-07_0001829126_25_005885.pdf,QUMS,2025-08-07,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/QUMS_2025-08-07_0001829126_25_005885.pdf,filings/424b4/QUMS_2025-08-07_0001829126_25_005885.pdf,1.81,success,""
RAAQ_2025-04-30_0001213900_25_037749.pdf,RAAQ,2025-04-30,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/RAAQ_2025-04-30_0001213900_25_037749.pdf,filings/424b4/RAAQ_2025-04-30_0001213900_25_037749.pdf,2.21,success,""
RAC_2025-02-27_0001104659_25_018260.pdf,RAC,2025-02-27,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/RAC_2025-02-27_0001104659_25_018260.pdf,filings/424b4/RAC_2025-02-27_0001104659_25_018260.pdf,1.95,success,""
RCT_2025-03-24_0001641172_25_000222.pdf,RCT,2025-03-24,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/RCT_2025-03-24_0001641172_25_000222.pdf,filings/424b4/RCT_2025-03-24_0001641172_25_000222.pdf,1.64,success,""
RDAG_2025-05-01_0001213900_25_038473.pdf,RDAG,2025-05-01,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/RDAG_2025-05-01_0001213900_25_038473.pdf,filings/424b4/RDAG_2025-05-01_0001213900_25_038473.pdf,2.07,success,""
RIBB_2025-01-16_0001213900_25_003970.pdf,RIBB,2025-01-16,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/RIBB_2025-01-16_0001213900_25_003970.pdf,filings/424b4/RIBB_2025-01-16_0001213900_25_003970.pdf,1.88,success,""
RNGT_2025-10-06_0001193125_25_230644.pdf,RNGT,2025-10-06,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/RNGT_2025-10-06_0001193125_25_230644.pdf,filings/424b4/RNGT_2025-10-06_0001193125_25_230644.pdf,1.85,success,""
RPGL_2025-10-14_0001213900_25_098768.pdf,RPGL,2025-10-14,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/RPGL_2025-10-14_0001213900_25_098768.pdf,filings/424b4/RPGL_2025-10-14_0001213900_25_098768.pdf,1.48,success,""
RTAC_2025-05-16_0001140361_25_019435.pdf,RTAC,2025-05-16,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/RTAC_2025-05-16_0001140361_25_019435.pdf,filings/424b4/RTAC_2025-05-16_0001140361_25_019435.pdf,2.13,success,""
RYET_2025-04-09_0001731122_25_000554.pdf,RYET,2025-04-09,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/RYET_2025-04-09_0001731122_25_000554.pdf,filings/424b4/RYET_2025-04-09_0001731122_25_000554.pdf,2.47,success,""
RYOJ_2025-08-14_0001641172_25_024105.pdf,RYOJ,2025-08-14,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/RYOJ_2025-08-14_0001641172_25_024105.pdf,filings/424b4/RYOJ_2025-08-14_0001641172_25_024105.pdf,1.44,success,""
SAGT_2025-03-07_0001213900_25_021563.pdf,SAGT,2025-03-07,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/SAGT_2025-03-07_0001213900_25_021563.pdf,filings/424b4/SAGT_2025-03-07_0001213900_25_021563.pdf,1.61,success,""
SAIL_2025-02-14_0001193125_25_026566.pdf,SAIL,2025-02-14,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/SAIL_2025-02-14_0001193125_25_026566.pdf,filings/424b4/SAIL_2025-02-14_0001193125_25_026566.pdf,2.43,success,""
SCII_2025-11-26_0001213900_25_115025.pdf,SCII,2025-11-26,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/SCII_2025-11-26_0001213900_25_115025.pdf,filings/424b4/SCII_2025-11-26_0001213900_25_115025.pdf,2.09,success,""
SDHI_2025-04-01_0001213900_25_027276.pdf,SDHI,2025-04-01,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/SDHI_2025-04-01_0001213900_25_027276.pdf,filings/424b4/SDHI_2025-04-01_0001213900_25_027276.pdf,1.89,success,""
SDM_2025-05-05_0001213900_25_039463.pdf,SDM,2025-05-05,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/SDM_2025-05-05_0001213900_25_039463.pdf,filings/424b4/SDM_2025-05-05_0001213900_25_039463.pdf,1.55,success,""
SFD_2025-01-29_0001628280_25_002907.pdf,SFD,2025-01-29,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/SFD_2025-01-29_0001628280_25_002907.pdf,filings/424b4/SFD_2025-01-29_0001628280_25_002907.pdf,2.38,success,""
SFD_2025-09-05_0001213900_25_085095.pdf,SFD,2025-09-05,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/SFD_2025-09-05_0001213900_25_085095.pdf,filings/424b4/SFD_2025-09-05_0001213900_25_085095.pdf,1.10,success,""
SION_2025-02-07_0001193125_25_022709.pdf,SION,2025-02-07,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/SION_2025-02-07_0001193125_25_022709.pdf,filings/424b4/SION_2025-02-07_0001193125_25_022709.pdf,1.91,success,""
SI_2025-08-01_0001628280_25_037109.pdf,SI,2025-08-01,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/SI_2025-08-01_0001628280_25_037109.pdf,filings/424b4/SI_2025-08-01_0001628280_25_037109.pdf,1.93,success,""
SKBL_2025-01-24_0001213900_25_006549.pdf,SKBL,2025-01-24,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/SKBL_2025-01-24_0001213900_25_006549.pdf,filings/424b4/SKBL_2025-01-24_0001213900_25_006549.pdf,1.70,success,""
SLDE_2025-06-18_0001193125_25_142810.pdf,SLDE,2025-06-18,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/SLDE_2025-06-18_0001193125_25_142810.pdf,filings/424b4/SLDE_2025-06-18_0001193125_25_142810.pdf,1.93,success,""
SLGB_2025-10-15_0001893417_25_000019.pdf,SLGB,2025-10-15,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/SLGB_2025-10-15_0001893417_25_000019.pdf,filings/424b4/SLGB_2025-10-15_0001893417_25_000019.pdf,1.79,success,""
SMA_2025-04-02_0001193125_25_071444.pdf,SMA,2025-04-02,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/SMA_2025-04-02_0001193125_25_071444.pdf,filings/424b4/SMA_2025-04-02_0001193125_25_071444.pdf,2.55,success,""
SOCA_2025-07-16_0001185185_25_000791.pdf,SOCA,2025-07-16,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/SOCA_2025-07-16_0001185185_25_000791.pdf,filings/424b4/SOCA_2025-07-16_0001185185_25_000791.pdf,1.98,success,""
SORA_2025-04-02_0001213900_25_028000.pdf,SORA,2025-04-02,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/SORA_2025-04-02_0001213900_25_028000.pdf,filings/424b4/SORA_2025-04-02_0001213900_25_028000.pdf,1.68,success,""
SORA_2025-04-02_0001213900_25_028008.pdf,SORA,2025-04-02,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/SORA_2025-04-02_0001213900_25_028008.pdf,filings/424b4/SORA_2025-04-02_0001213900_25_028008.pdf,1.55,success,""
SPEG_2025-07-15_0001213900_25_064326.pdf,SPEG,2025-07-15,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/SPEG_2025-07-15_0001213900_25_064326.pdf,filings/424b4/SPEG_2025-07-15_0001213900_25_064326.pdf,2.28,success,""
SSEA_2025-08-08_0001829126_25_006005.pdf,SSEA,2025-08-08,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/SSEA_2025-08-08_0001829126_25_006005.pdf,filings/424b4/SSEA_2025-08-08_0001829126_25_006005.pdf,1.83,success,""
STAK_2025-02-26_0001493152_25_008310.pdf,STAK,2025-02-26,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/STAK_2025-02-26_0001493152_25_008310.pdf,filings/424b4/STAK_2025-02-26_0001493152_25_008310.pdf,1.34,success,""
STUB_2025-09-17_0001193125_25_206300.pdf,STUB,2025-09-17,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/STUB_2025-09-17_0001193125_25_206300.pdf,filings/424b4/STUB_2025-09-17_0001193125_25_206300.pdf,2.47,success,""
SVCC_2025-01-30_0001213900_25_008302.pdf,SVCC,2025-01-30,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/SVCC_2025-01-30_0001213900_25_008302.pdf,filings/424b4/SVCC_2025-01-30_0001213900_25_008302.pdf,1.72,success,""
TACH_2025-04-10_0001829126_25_002517.pdf,TACH,2025-04-10,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/TACH_2025-04-10_0001829126_25_002517.pdf,filings/424b4/TACH_2025-04-10_0001829126_25_002517.pdf,2.13,success,""
TACO_2025-05-01_0001829126_25_003237.pdf,TACO,2025-05-01,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/TACO_2025-05-01_0001829126_25_003237.pdf,filings/424b4/TACO_2025-05-01_0001829126_25_003237.pdf,2.01,success,""
TBH_2025-03-07_0001213900_25_021426.pdf,TBH,2025-03-07,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/TBH_2025-03-07_0001213900_25_021426.pdf,filings/424b4/TBH_2025-03-07_0001213900_25_021426.pdf,1.49,success,""
TBH_2025-03-07_0001213900_25_021501.pdf,TBH,2025-03-07,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/TBH_2025-03-07_0001213900_25_021501.pdf,filings/424b4/TBH_2025-03-07_0001213900_25_021501.pdf,1.41,success,""
TCGL_2025-10-15_0001493152_25_018140.pdf,TCGL,2025-10-15,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/TCGL_2025-10-15_0001493152_25_018140.pdf,filings/424b4/TCGL_2025-10-15_0001493152_25_018140.pdf,1.60,success,""
TDIC_2025-07-22_0001641172_25_020588.pdf,TDIC,2025-07-22,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/TDIC_2025-07-22_0001641172_25_020588.pdf,filings/424b4/TDIC_2025-07-22_0001641172_25_020588.pdf,1.64,success,""
TGHL_2025-08-28_0001641172_25_025766.pdf,TGHL,2025-08-28,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/TGHL_2025-08-28_0001641172_25_025766.pdf,filings/424b4/TGHL_2025-08-28_0001641172_25_025766.pdf,1.29,success,""
THH_2025-08-28_0001493152_25_012451.pdf,THH,2025-08-28,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/THH_2025-08-28_0001493152_25_012451.pdf,filings/424b4/THH_2025-08-28_0001493152_25_012451.pdf,1.61,success,""
TLIH_2025-07-08_0001641172_25_018088.pdf,TLIH,2025-07-08,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/TLIH_2025-07-08_0001641172_25_018088.pdf,filings/424b4/TLIH_2025-07-08_0001641172_25_018088.pdf,1.40,success,""
TLNC_2025-09-09_0001213900_25_086134.pdf,TLNC,2025-09-09,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/TLNC_2025-09-09_0001213900_25_086134.pdf,filings/424b4/TLNC_2025-09-09_0001213900_25_086134.pdf,1.61,success,""
TMDE_2025-04-21_0001641172_25_005493.pdf,TMDE,2025-04-21,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/TMDE_2025-04-21_0001641172_25_005493.pdf,filings/424b4/TMDE_2025-04-21_0001641172_25_005493.pdf,1.74,success,""
TOPP_2025-01-22_0001213900_25_005515.pdf,TOPP,2025-01-22,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/TOPP_2025-01-22_0001213900_25_005515.pdf,filings/424b4/TOPP_2025-01-22_0001213900_25_005515.pdf,1.16,success,""
TVAI_2025-05-15_0001193125_25_120889.pdf,TVAI,2025-05-15,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/TVAI_2025-05-15_0001193125_25_120889.pdf,filings/424b4/TVAI_2025-05-15_0001193125_25_120889.pdf,1.52,success,""
TVA_2025-04-23_0001213900_25_034703.pdf,TVA,2025-04-23,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/TVA_2025-04-23_0001213900_25_034703.pdf,filings/424b4/TVA_2025-04-23_0001213900_25_034703.pdf,2.17,success,""
UFG_2025-01-14_0001493152_25_002060.pdf,UFG,2025-01-14,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/UFG_2025-01-14_0001493152_25_002060.pdf,filings/424b4/UFG_2025-01-14_0001493152_25_002060.pdf,1.51,success,""
UYSC_2025-04-01_0001829126_25_002263.pdf,UYSC,2025-04-01,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/UYSC_2025-04-01_0001829126_25_002263.pdf,filings/424b4/UYSC_2025-04-01_0001829126_25_002263.pdf,2.19,success,""
VG_2025-01-24_0001193125_25_012218.pdf,VG,2025-01-24,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/VG_2025-01-24_0001193125_25_012218.pdf,filings/424b4/VG_2025-01-24_0001193125_25_012218.pdf,2.75,success,""
VIA_2025-09-15_0001603015_25_000031.pdf,VIA,2025-09-15,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/VIA_2025-09-15_0001603015_25_000031.pdf,filings/424b4/VIA_2025-09-15_0001603015_25_000031.pdf,1.99,success,""
VNME_2025-07-02_0001140361_25_024650.pdf,VNME,2025-07-02,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/VNME_2025-07-02_0001140361_25_024650.pdf,filings/424b4/VNME_2025-07-02_0001140361_25_024650.pdf,2.08,success,""
VNTG_2025-06-13_0001641172_25_014929.pdf,VNTG,2025-06-13,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/VNTG_2025-06-13_0001641172_25_014929.pdf,filings/424b4/VNTG_2025-06-13_0001641172_25_014929.pdf,1.42,success,""
VOYG_2025-06-12_0001628280_25_030832.pdf,VOYG,2025-06-12,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/VOYG_2025-06-12_0001628280_25_030832.pdf,filings/424b4/VOYG_2025-06-12_0001628280_25_030832.pdf,2.35,success,""
WBI_2025-09-18_0001193125_25_206805.pdf,WBI,2025-09-18,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/WBI_2025-09-18_0001193125_25_206805.pdf,filings/424b4/WBI_2025-09-18_0001193125_25_206805.pdf,1.98,success,""
WENN_2025-05-16_0001213900_25_044744.pdf,WENN,2025-05-16,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/WENN_2025-05-16_0001213900_25_044744.pdf,filings/424b4/WENN_2025-05-16_0001213900_25_044744.pdf,2.09,success,""
WETO_2025-02-27_0001575872_25_000188.pdf,WETO,2025-02-27,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/WETO_2025-02-27_0001575872_25_000188.pdf,filings/424b4/WETO_2025-02-27_0001575872_25_000188.pdf,1.98,success,""
WETO_2025-02-27_0001575872_25_000194.pdf,WETO,2025-02-27,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/WETO_2025-02-27_0001575872_25_000194.pdf,filings/424b4/WETO_2025-02-27_0001575872_25_000194.pdf,1.91,success,""
WFF_2025-03-28_0001013762_25_003577.pdf,WFF,2025-03-28,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/WFF_2025-03-28_0001013762_25_003577.pdf,filings/424b4/WFF_2025-03-28_0001013762_25_003577.pdf,1.01,success,""
WGRX_2025-02-21_0001493152_25_007800.pdf,WGRX,2025-02-21,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/WGRX_2025-02-21_0001493152_25_007800.pdf,filings/424b4/WGRX_2025-02-21_0001493152_25_007800.pdf,2.08,success,""
WGRX_2025-09-29_0001493152_25_015899.pdf,WGRX,2025-09-29,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/WGRX_2025-09-29_0001493152_25_015899.pdf,filings/424b4/WGRX_2025-09-29_0001493152_25_015899.pdf,1.38,success,""
WTF_2025-04-02_0001140361_25_011710.pdf,WTF,2025-04-02,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/WTF_2025-04-02_0001140361_25_011710.pdf,filings/424b4/WTF_2025-04-02_0001140361_25_011710.pdf,2.04,success,""
WTG_2025-05-29_0001829126_25_004031.pdf,WTG,2025-05-29,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/WTG_2025-05-29_0001829126_25_004031.pdf,filings/424b4/WTG_2025-05-29_0001829126_25_004031.pdf,2.45,success,""
WXM_2025-01-15_0001731122_25_000084.pdf,WXM,2025-01-15,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/WXM_2025-01-15_0001731122_25_000084.pdf,filings/424b4/WXM_2025-01-15_0001731122_25_000084.pdf,1.95,success,""
WXM_2025-04-01_0001731122_25_000505.pdf,WXM,2025-04-01,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/WXM_2025-04-01_0001731122_25_000505.pdf,filings/424b4/WXM_2025-04-01_0001731122_25_000505.pdf,1.67,success,""
WXM_2025-11-05_0001731122_25_001482.pdf,WXM,2025-11-05,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/WXM_2025-11-05_0001731122_25_001482.pdf,filings/424b4/WXM_2025-11-05_0001731122_25_001482.pdf,0.60,success,""
WYFI_2025-08-08_0001213900_25_073279.pdf,WYFI,2025-08-08,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/WYFI_2025-08-08_0001213900_25_073279.pdf,filings/424b4/WYFI_2025-08-08_0001213900_25_073279.pdf,1.94,success,""
XHLD_2025-02-14_0001493152_25_006531.pdf,XHLD,2025-02-14,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/XHLD_2025-02-14_0001493152_25_006531.pdf,filings/424b4/XHLD_2025-02-14_0001493152_25_006531.pdf,1.17,success,""
YB_2025-04-30_0001193125_25_107431.pdf,YB,2025-04-30,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/YB_2025-04-30_0001193125_25_107431.pdf,filings/424b4/YB_2025-04-30_0001193125_25_107431.pdf,2.21,success,""
YCY_2025-10-02_0001213900_25_094970.pdf,YCY,2025-10-02,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/YCY_2025-10-02_0001213900_25_094970.pdf,filings/424b4/YCY_2025-10-02_0001213900_25_094970.pdf,2.37,success,""
YDDL_2025-10-09_0001213900_25_097758.pdf,YDDL,2025-10-09,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/YDDL_2025-10-09_0001213900_25_097758.pdf,filings/424b4/YDDL_2025-10-09_0001213900_25_097758.pdf,1.18,success,""
YMAT_2025-07-31_0001641172_25_021687.pdf,YMAT,2025-07-31,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/YMAT_2025-07-31_0001641172_25_021687.pdf,filings/424b4/YMAT_2025-07-31_0001641172_25_021687.pdf,1.83,success,""
YMT_2025-08-20_0001213900_25_078692.pdf,YMT,2025-08-20,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/YMT_2025-08-20_0001213900_25_078692.pdf,filings/424b4/YMT_2025-08-20_0001213900_25_078692.pdf,2.33,success,""
ZGM_2025-09-09_0001493152_25_012859.pdf,ZGM,2025-09-09,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/ZGM_2025-09-09_0001493152_25_012859.pdf,filings/424b4/ZGM_2025-09-09_0001493152_25_012859.pdf,1.92,success,""
ZYBT_2025-01-07_0001213900_25_001670.pdf,ZYBT,2025-01-07,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/ZYBT_2025-01-07_0001213900_25_001670.pdf,filings/424b4/ZYBT_2025-01-07_0001213900_25_001670.pdf,1.96,success,""
AFJK_2023-12-05_0001493152_23_043705.pdf,AFJK,2023-12-05,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/AFJK_2023-12-05_0001493152_23_043705.pdf,filings/424b4/AFJK_2023-12-05_0001493152_23_043705.pdf,1.71,success,""
AIXI_2023-03-13_0001213900_23_019350.pdf,AIXI,2023-03-13,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/AIXI_2023-03-13_0001213900_23_019350.pdf,filings/424b4/AIXI_2023-03-13_0001213900_23_019350.pdf,2.39,success,""
ALCY_2023-05-05_0001104659_23_056639.pdf,ALCY,2023-05-05,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/ALCY_2023-05-05_0001104659_23_056639.pdf,filings/424b4/ALCY_2023-05-05_0001104659_23_056639.pdf,1.54,success,""
ANL_2023-09-29_0001104659_23_105297.pdf,ANL,2023-09-29,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/ANL_2023-09-29_0001104659_23_105297.pdf,filings/424b4/ANL_2023-09-29_0001104659_23_105297.pdf,3.00,success,""
ANSC_2023-11-13_0001193125_23_275217.pdf,ANSC,2023-11-13,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/ANSC_2023-11-13_0001193125_23_275217.pdf,filings/424b4/ANSC_2023-11-13_0001193125_23_275217.pdf,1.42,success,""
APGE_2023-07-17_0001104659_23_081627.pdf,APGE,2023-07-17,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/APGE_2023-07-17_0001104659_23_081627.pdf,filings/424b4/APGE_2023-07-17_0001104659_23_081627.pdf,1.86,success,""
ARBB_2023-04-06_0001213900_23_027935.pdf,ARBB,2023-04-06,https://pfrilrbw7rdy0sj5.public.blob.vercel-storage.com/filings/424b4/ARBB_2023-04-06_0001213900_23_027935.pdf,filings/424b4/ARBB_2023-04-06_0001213900_23_027935.pdf,1.46,success,""
